id,type,version,time,content-type,payload,clock,subject
"bd84c8b2-ef94-454d-8c1d-4406c017d996","board.shipmentState.added","1","2024-10-16 17:46:00.585000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","775","Board/186dd54a-8f23-4b44-8ba2-21d5136bf9db"
"bd9efd1d-2ba9-4f10-b938-42039f52b74d","board.lane.added","6","2024-10-16 20:06:17.878000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""8b4de4de-049c-43da-8cef-a0248ced3dfa"", ""name"": ""8b4de4de"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","1236","Board/09557757-01cf-42cc-a941-9c95b4751625"
"bdbe911b-5a35-43e0-956c-d9d8934f71e7","shipment.created","0","2024-11-17 09:25:17.601000 +00:00","application/json","{""events"": [], ""id"": ""9c048c9a-9779-4751-8a77-b02e5cd7633b"", ""parcels"": [], ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-17T09:25:17.597499485Z"", ""to"": ""2024-11-17T09:25:17.597499485Z""}, ""type"": ""Shipment"", ""version"": 0}","77294","Shipment/9c048c9a-9779-4751-8a77-b02e5cd7633b"
"bdf0f5e6-adb6-4379-a762-f8d9d923aa6f","board.tag.added","4","2024-10-10 12:55:35.358000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","405","Board/079a244b-8609-4576-8e27-6069dd9623be"
"be11ec5b-2bf2-4676-bf39-62d6871ca207","shipment.order.set","2","2024-10-10 12:56:36.708000 +00:00","application/json","[{""customer"": {""name"": ""Jane Doe""}, ""id"": ""45684234-3bb7-4d7a-8ab1-7bb5da39a3d5"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}]","432","Shipment/27bc360e-748b-411a-95a1-93badc8d34bf"
"be24e6df-93a6-4890-a2e4-9ba2ae872e24","board.shipmentState.added","2","2024-11-17 09:24:26.539000 +00:00","application/json","[{""shipmentState"": ""progress""}]","77263","Board/ff0ad224-868b-43a1-b256-b52b5eedcd6a"
"be2cd72b-16cd-41a6-98d5-d0fbe3dcb98b","board.shipmentState.added","2","2024-10-16 20:05:00.686000 +00:00","application/json","[{""shipmentState"": ""progress""}]","1180","Board/5d4d71e7-55ac-4e10-98b0-e57c8dde616b"
"be2cec1e-fd49-4274-8f04-280d7af7d49d","shipment.created","0","2024-10-10 13:00:21.147000 +00:00","application/json","{""events"": [], ""id"": ""d8c9d95d-7311-416b-9c15-b9179285ab02"", ""parcels"": [], ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-10-10T13:00:21.146203098Z"", ""to"": ""2024-10-10T13:00:21.146203098Z""}, ""type"": ""Shipment""}","525","Shipment/d8c9d95d-7311-416b-9c15-b9179285ab02"
"be307c0b-dbbb-47e7-8863-dde3444072a6","board.shipmentState.added","3","2024-10-16 17:46:24.866000 +00:00","application/json","[{""shipmentState"": ""done""}]","790","Board/34be6025-6930-4980-90f0-de6350f41f46"
"be373ed1-5419-4933-9649-4d2c42108d66","shipment.state.set","1","2024-11-23 11:45:06.549000 +00:00","application/json","[""prepare""]","77657","Shipment/7b284ab0-6045-4d15-a737-ff656cfb6ab9"
"be385f41-043d-4386-adda-36fd3b007fcd","shipment.stops.set","16","2024-10-26 14:12:45.166000 +00:00","application/json","[{""to"": {""address"": {""city"": ""city"", ""id"": ""e3a0d432-f8b1-4718-aa3e-fabb91cad11d"", ""street"": ""ruud2"", ""type"": ""Address""}, ""contact"": {""id"": ""49a33f16-ceb3-4330-adaf-66d372e7d65b"", ""name"": ""fubbar444"", ""type"": ""Contact""}, ""id"": ""bad199ca-a1b9-419b-886e-d5d8d28916f6"", ""type"": ""Stop""}}]","76822","Shipment/c1bd5175-6f3d-432a-8fe8-a01581c3a036"
"be71582d-0230-4cd5-bf8a-1ae91441da47","shipment.order.set","2","2024-10-10 12:53:09.348000 +00:00","application/json","[{""customer"": {""name"": ""Jane Doe""}, ""id"": ""eacf8e6a-6089-4f66-b056-89de296b52ba"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}]","355","Shipment/d46cd321-3198-4d5c-8413-fe79679d6b10"
"be97d82d-1e4e-442a-90b5-fb4ec1f27fae","board.shipmentState.added","3","2024-10-16 20:05:00.686000 +00:00","application/json","[{""shipmentState"": ""done""}]","1181","Board/5d4d71e7-55ac-4e10-98b0-e57c8dde616b"
"bea75a56-9063-4c7a-a2dc-29b82db035af","board.shipmentState.added","2","2024-11-03 13:42:57.997000 +00:00","application/json","[{""shipmentState"": ""progress""}]","77033","Board/f7eaf350-769d-4642-b151-1d3fa2ac2504"
"beb2b44b-f5c9-4e62-9e75-6d8a05ff000f","board.lane.added","6","2024-10-10 12:54:07.546000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""c826c788-5d4e-4d9e-8b17-fc1bf6de73ac"", ""name"": ""c826c788"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","374","Board/b81e4b95-fbf4-4913-94ab-e37bd57aa003"
"bec9e4e3-18b0-4d29-898d-a048b1a60224","shipment.created","0","2024-11-17 09:33:00.559000 +00:00","application/json","{""events"": [], ""id"": ""a307681e-074e-4cad-ac4e-337fa09be624"", ""parcels"": [{""dimensions"": {""depth"": 0.275, ""height"": 0.371, ""width"": 0.923}, ""id"": ""1f64e9cf-b676-4e41-bb4d-38740decbf6b"", ""name"": ""big blue box"", ""type"": ""Parcel"", ""weight"": 21}], ""stops"": {""from"": {""contact"": {""id"": ""230f0abd-e461-4f99-a6e7-889e3c4852f4"", ""name"": ""Helena Bosshard"", ""type"": ""Contact""}, ""id"": ""282e39b7-3499-4421-a841-e4bd92a09f41"", ""type"": ""Stop""}, ""to"": {""contact"": {""id"": ""2ca75b82-4ccd-497a-b046-7ceae0d122fa"", ""name"": ""Andreas Aebi"", ""type"": ""Contact""}, ""id"": ""f06a80c4-5560-4c50-aea8-ee315423c979"", ""type"": ""Stop""}}, ""tags"": [{""color"": ""#00ff00"", ""name"": ""fragil""}], ""timeWindow"": {""from"": ""2024-11-17T10:42:00.557Z"", ""to"": ""2024-11-17T11:42:00.557Z""}, ""type"": ""Shipment"", ""version"": 0}","77237","Shipment/a307681e-074e-4cad-ac4e-337fa09be624"
"bed2366c-3063-449c-951a-88cddc6fabb2","shipment.order.set","2","2024-10-10 13:03:37.690000 +00:00","application/json","[{""customer"": {""name"": ""Jane Doe""}, ""id"": ""004747fa-f311-4323-8766-d891949d7910"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}]","631","Shipment/dcc23960-d2bf-484c-bf64-a3e6466501cb"
"bed45d10-2c88-4c9d-8297-dcaa7e4a994f","board.shipmentState.added","2","2024-11-23 11:43:43.484000 +00:00","application/json","[{""shipmentState"": ""progress""}]","77613","Board/48c6b640-709e-4008-b6f8-8628f4046c68"
"bed6c6d1-5b28-41ba-8c18-932ed366720f","shipment.created","0","2024-11-28 20:17:29.754000 +00:00","application/json","{""events"": [], ""id"": ""481f0dd0-87d8-418e-9f0e-8c95b10eba4b"", ""parcels"": [], ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-28T20:17:29.752031928Z"", ""to"": ""2024-11-28T20:17:29.752031928Z""}, ""type"": ""Shipment"", ""version"": 0}","78166","Shipment/481f0dd0-87d8-418e-9f0e-8c95b10eba4b"
"befc583e-52b5-4c9d-aae4-5645abb396ad","board.shipmentState.added","2","2024-10-10 12:59:10.892000 +00:00","application/json","[{""shipmentState"": ""progress""}]","482","Board/a5fab7e1-b932-4946-8060-e650945d6de5"
"bf10dd8c-6229-498e-a20f-8276a3e46b3b","board.shipmentState.added","2","2024-11-03 13:41:42.237000 +00:00","application/json","[{""shipmentState"": ""progress""}]","77033","Board/0c725e5e-1157-4e64-aeaa-d0735144fdee"
"bf5be2b6-97e1-4048-a954-ff14b656cd25","board.lane.added","6","2024-11-26 08:58:13.725000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""3166639f-a3ef-414b-a3cc-220e722a080b"", ""name"": ""3166639f"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","77740","Board/e1461bff-88fa-4fd5-8660-b8cf2ae1dba1"
"bf67a91f-276e-4ce0-af61-2e3c45b31bb2","board.tag.added","4","2024-10-16 19:48:12.635000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","935","Board/e48959bf-2d61-4f77-b726-1022330c630c"
"bf70a1c2-73f4-4d6d-bd9d-80d9c1cf91bc","board.created","0","2024-11-28 20:14:36.609000 +00:00","application/json","{""date"": ""2024-11-28"", ""events"": [], ""id"": ""03ea07f0-7783-431b-a0bf-fd2f8a6dbf56"", ""lanes"": [], ""name"": ""03ea07f0"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","78068","Board/03ea07f0-7783-431b-a0bf-fd2f8a6dbf56"
"bfb7c556-d9b4-40d2-b138-3e9d709ba07d","board.lane.added","6","2024-11-28 20:11:34.226000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""71a45e07-fb13-4b79-be5a-4733685c4363"", ""name"": ""71a45e07"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","77965","Board/223ceb37-b573-42a4-afc0-a398ab5530b6"
"bfc629e7-73ae-4466-bb64-26de9469c020","board.tag.added","4","2024-10-16 20:01:43.354000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","1082","Board/90e978d5-a4fe-40cd-9192-5cd30cb78884"
"bfebde20-74f3-4ce6-aa17-30958bf1d815","board.shipmentState.added","3","2024-11-17 09:27:17.777000 +00:00","application/json","[{""shipmentState"": ""done""}]","77357","Board/18052677-3070-4ac1-a0ad-ad7c858973a1"
"bff1fbea-b72f-4dc7-8a07-df73f4a741fd","board.shipmentState.added","3","2024-11-17 09:22:40.522000 +00:00","application/json","[{""shipmentState"": ""done""}]","77211","Board/9773fa0f-49b1-4504-a521-bb3e77a21974"
"c00e1419-3441-49df-8402-7aee31b4ef70","board.tag.added","5","2024-11-23 10:53:28.571000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","77466","Board/054424be-94c5-4fd9-98eb-140a5ceb4d98"
"c0269c44-db67-41a5-a9a6-2cc366c0ff1e","board.shipment.added","7","2024-10-16 20:58:23.009000 +00:00","application/json","[{""laneId"": ""74d6a97d-b168-4d14-b5a0-9b779732c25d"", ""position"": 0, ""shipment"": {""events"": [{""data"": [""prepare""], ""datacontenttype"": ""application/json"", ""entityversion"": 1, ""id"": ""25be057d-4c27-4293-bd3f-116b072d0aa6"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/103fdb28-b095-4d33-8fda-52c9c277af4a"", ""time"": ""2024-10-16T20:58:23.008Z"", ""timestamp"": 0, ""type"": ""shipment.state.set""}, {""data"": [{""customer"": {""name"": ""Jane Doe""}, ""id"": ""edb9c7c5-be91-4a07-8d59-973f5374069d"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}], ""datacontenttype"": ""application/json"", ""entityversion"": 2, ""id"": ""53dd2d28-80f3-400b-962b-55c6d381e299"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/103fdb28-b095-4d33-8fda-52c9c277af4a"", ""time"": ""2024-10-16T20:58:23.009Z"", ""timestamp"": 0, ""type"": ""shipment.order.set""}], ""id"": ""103fdb28-b095-4d33-8fda-52c9c277af4a"", ""order"": {""customer"": {""name"": ""Jane Doe""}, ""id"": ""edb9c7c5-be91-4a07-8d59-973f5374069d"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}, ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-10-16T20:58:22.932285076Z"", ""to"": ""2024-10-16T20:58:22.932285076Z""}, ""type"": ""Shipment""}}]","76616","Board/a9f2990c-c8c3-4c23-9a4b-20773ae98cd4"
"c02f5627-e207-48de-8dd6-dbc9fe0f2483","shipment.stops.set","3","2024-11-03 13:42:15.392000 +00:00","application/json","[{""from"": {""address"": {""id"": ""494dbb7e-49cd-422e-a9cb-3f34a14ad2c0"", ""street"": ""Bern"", ""type"": ""Address""}, ""id"": ""6cd7a5ba-5c80-4310-b285-b62d1a989857"", ""type"": ""Stop""}}]","77042","Shipment/2b0c48a9-c615-4214-ae34-b541469d65a8"
"c03eaba2-091c-49c8-b013-a6ce6da0fddf","shipment.state.set","1","2024-11-01 10:40:40.838000 +00:00","application/json","[""prepare""]","76973","Shipment/785802c1-6808-4155-a7db-40b77b196f55"
"c0526708-8323-4788-a9a8-336381d48dfe","board.shipmentState.added","2","2024-10-16 17:55:12.974000 +00:00","application/json","[{""shipmentState"": ""progress""}]","830","Board/ca0b8005-2d30-4306-999e-0edda1fdebe2"
"c0712dc1-f64f-4b0e-b17c-ca5ec674af1e","board.shipment.added","7","2024-11-03 13:39:27.819000 +00:00","application/json","[{""laneId"": ""b92b32fb-3ede-41fd-b748-50fb8734334b"", ""position"": 0, ""shipment"": {""events"": [{""data"": [""prepare""], ""datacontenttype"": ""application/json"", ""entityversion"": 1, ""id"": ""72e8d346-a0bf-4498-ac98-a4ce7c8b9868"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/aee3f581-b7ea-43ce-b70b-47fdf9095a05"", ""time"": ""2024-11-03T13:39:27.817Z"", ""timestamp"": 0, ""type"": ""shipment.state.set""}, {""data"": [{""id"": ""ceedfa74-0572-4198-b3fb-7f06cd35f9d9"", ""jobs"": [], ""shipments"": [{""id"": ""aee3f581-b7ea-43ce-b70b-47fdf9095a05"", ""order"": null, ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-03T13:39:27.749160676Z"", ""to"": ""2024-11-03T13:39:27.749160676Z""}, ""type"": ""Shipment""}], ""type"": ""Order""}], ""datacontenttype"": ""application/json"", ""entityversion"": 2, ""id"": ""87370338-5186-469a-840e-807ce7acc553"", ""source"": ""https://raccoon.hirschengraben.io"", ""specversion"": ""1.0"", ""subject"": ""Shipment/aee3f581-b7ea-43ce-b70b-47fdf9095a05"", ""time"": ""2024-11-03T13:39:27.817Z"", ""timestamp"": 0, ""type"": ""shipment.order.set""}], ""id"": ""aee3f581-b7ea-43ce-b70b-47fdf9095a05"", ""order"": {""id"": ""ceedfa74-0572-4198-b3fb-7f06cd35f9d9"", ""jobs"": [], ""shipments"": [{""id"": ""aee3f581-b7ea-43ce-b70b-47fdf9095a05"", ""order"": null, ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-03T13:39:27.749160676Z"", ""to"": ""2024-11-03T13:39:27.749160676Z""}, ""type"": ""Shipment""}], ""type"": ""Order""}, ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-03T13:39:27.749160676Z"", ""to"": ""2024-11-03T13:39:27.749160676Z""}, ""type"": ""Shipment"", ""version"": 2}}]","77030","Board/109fc020-9bd9-4fad-86b5-23a449fe523b"
"c07cbe9a-f508-462f-9ce6-167fdbee82a8","board.lane.added","6","2024-11-03 13:42:59.242000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""16fda10a-32c7-4c8c-81c4-86be1a6bf1a3"", ""name"": ""16fda10a"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","77037","Board/f7eaf350-769d-4642-b151-1d3fa2ac2504"
"c082ebdf-9421-4dd7-a540-865c90acdea1","board.lane.added","6","2024-10-10 12:53:37.725000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""cd51ec7b-e3f0-4cdf-b0d7-101166e30315"", ""name"": ""cd51ec7b"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","363","Board/10b66419-c92f-4db5-9ccb-00a8e8e5a32b"
"c090df23-dcdf-4359-bba6-b79c3598f4c9","board.shipmentState.added","3","2024-11-23 10:54:47.003000 +00:00","application/json","[{""shipmentState"": ""done""}]","77503","Board/5bed9d10-a034-4627-9a07-2fc3e4fbb470"
"c096e8b9-aa7b-470d-a491-7d62753abada","board.shipmentState.added","1","2024-10-10 12:44:47.112000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","227","Board/01d38386-05ab-4872-b461-11483a937101"
"c09c482f-d159-484b-8f15-df4496b8c516","board.lane.added","6","2024-11-03 13:42:34.609000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""9c4a28ef-c974-4b9e-b41a-7542b0bc5f43"", ""name"": ""9c4a28ef"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","77037","Board/1c40dfde-ae4b-481a-9048-5684212dd90c"
"c0bab098-d38c-4dd8-9df8-fd1e6f6b15c0","board.tag.added","4","2024-10-10 12:42:59.990000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","208","Board/6fb6ca8b-e960-43af-a7f3-ae3eb2d26766"
"c0d0392a-8477-4c04-a7e4-ec1dce2c515e","board.lane.added","6","2024-11-28 20:16:41.052000 +00:00","application/json","[{""column"": 0, ""lane"": {""id"": ""1a4e54ba-9775-46e3-8aab-faac9e4684fc"", ""name"": ""1a4e54ba"", ""shipmentState"": ""prepare"", ""shipments"": [], ""type"": ""Lane""}}]","78139","Board/b2201c11-ddf4-44a5-9db5-0d8749733e7e"
"c0d3abfc-3235-4875-af15-6aad6bdde58f","board.tag.added","4","2024-11-23 11:46:41.007000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","77705","Board/2f8e0eba-275b-450b-8c6a-e3668fbde9b7"
"c0e6b1b9-1e8f-4bf4-9193-aa1abe2491ae","board.created","0","2024-10-16 19:53:20.298000 +00:00","application/json","{""date"": ""2024-10-16"", ""id"": ""b75b11a2-fda3-408f-970b-6e55cb457bd5"", ""lanes"": [], ""name"": ""b75b11a2"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","1015","Board/b75b11a2-fda3-408f-970b-6e55cb457bd5"
"c0e84728-3a7e-4253-8be1-6b8a763ebd5d","board.shipmentState.added","3","2024-10-16 19:54:18.539000 +00:00","application/json","[{""shipmentState"": ""done""}]","1039","Board/d4415687-11d9-4a17-a4b0-d20f0d6d7b38"
"c0fa14cb-19b2-4428-92d9-3b87efef1b93","shipment.state.set","1","2024-10-16 17:56:27.001000 +00:00","application/json","[""prepare""]","875","Shipment/8874b0b4-7322-4d0d-acea-7c1ed70feb0b"
"c1039fa5-0d10-4795-bfc5-a44c2577d5aa","board.shipmentState.added","2","2024-10-16 20:55:30.200000 +00:00","application/json","[{""shipmentState"": ""progress""}]","76517","Board/a5652d2f-419c-4156-8541-2da71568fcde"
"c107c5de-78ce-4355-9472-cd9e839b8259","shipment.state.set","1","2024-10-16 20:05:59.691000 +00:00","application/json","[""prepare""]","1225","Shipment/26d52c81-acd9-439b-9ec6-e167e9ce30ee"
"c1204f3d-13c0-44b3-8f58-200383d9d5f0","shipment.state.set","3","2024-10-09 11:53:32.675000 +00:00","application/json","[""prepare""]","27","Shipment/54ec71c6-547c-4993-98aa-17e062b08aea"
"c1638b44-335f-4804-a788-7f32fb4efed7","board.tag.added","5","2024-10-16 19:53:59.032000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","1034","Board/33027235-12a5-473e-9c41-d59981c881a0"
"c178198f-fefc-4ce6-823f-daaa60138889","shipment.order.set","3","2024-10-16 17:54:55.101000 +00:00","application/json","[{""customer"": {""name"": ""Jane DoeJohn Black""}, ""id"": ""8573c9bd-af24-4d73-94c2-64a3fd0edcf4"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}]","826","Shipment/d63eb1e8-fa90-44c6-afd0-fa93a90694bf"
"c17c5d59-ec83-4792-84f2-6ac0c4e3fee6","board.created","0","2024-11-26 09:03:10.418000 +00:00","application/json","{""date"": ""2024-11-26"", ""events"": [], ""id"": ""0cc55118-fca8-4dc4-91ff-8c90789192bf"", ""lanes"": [], ""name"": ""0cc55118"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","77883","Board/0cc55118-fca8-4dc4-91ff-8c90789192bf"
"c1965579-8c59-4f5e-9862-c2b0828d4849","shipment.order.set","2","2024-11-03 13:55:44.636000 +00:00","application/json","[{""id"": ""514275fa-2bcd-47e2-b2d7-c072fa14122e"", ""jobs"": [], ""shipments"": [{""id"": ""c6fb5f31-a6d2-437c-9caa-62e66d072948"", ""order"": null, ""parcels"": [], ""state"": ""prepare"", ""stops"": {}, ""tags"": [], ""timeWindow"": {""from"": ""2024-11-03T13:55:44.51710643Z"", ""to"": ""2024-11-03T13:55:44.51710643Z""}, ""type"": ""Shipment""}], ""type"": ""Order""}]","77036","Shipment/c6fb5f31-a6d2-437c-9caa-62e66d072948"
"c1a37bd6-a653-4dd5-bb48-573b1034f209","board.shipmentState.added","3","2024-10-10 10:35:00.653000 +00:00","application/json","[{""shipmentState"": ""done""}]","67","Board/fb37c1ee-aeaf-4628-8d69-e14e8e4191b9"
"c1b57da1-2447-474e-b643-b4e85ccfd437","board.tag.added","4","2024-11-26 08:58:12.610000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","77738","Board/e1461bff-88fa-4fd5-8660-b8cf2ae1dba1"
"c1fda1af-a2d8-4922-86db-3c40fb2d74bf","board.tag.added","4","2024-11-26 08:59:01.767000 +00:00","application/json","[{""tag"": {""color"": ""#ffe100"", ""name"": ""sperrig""}}]","77758","Board/96e863aa-0cf3-4b2f-a1e6-f7659c5f077f"
"c201052e-7b51-4da7-89c1-937ee514c0a5","board.tag.added","5","2024-10-16 19:48:51.413000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","950","Board/5ffaee19-fc17-4f4c-87b3-24d54f755104"
"c2095d5f-f399-4ce6-9e3a-3039988d320d","shipment.created","0","2024-10-25 12:56:29.773000 +00:00","application/json","{""events"": [], ""id"": ""6d74f3f0-820e-4bdd-85f0-1255e02304cd"", ""parcels"": [{""dimensions"": {""depth"": 0.294, ""height"": 0.876, ""width"": 0.442}, ""id"": ""ada9a4cd-b4d5-47bd-b837-6e553aaede4c"", ""name"": ""big blue box"", ""type"": ""Parcel"", ""weight"": 25}], ""stops"": {""from"": {""contact"": {""id"": ""b2a9e785-0eef-425b-bd6b-675d7c2aba70"", ""name"": ""Gabrielle Lehmann"", ""type"": ""Contact""}, ""id"": ""ee85a0d4-d307-44bc-bbc9-88571877bea3"", ""type"": ""Stop""}, ""to"": {""contact"": {""id"": ""919360f5-43a0-48b4-85f0-6e1bf27f62f4"", ""name"": ""Angela Portmann"", ""type"": ""Contact""}, ""id"": ""4aa4f0d5-b920-468c-ad2c-12e386a4bfd6"", ""type"": ""Stop""}}, ""tags"": [{""color"": ""#00ff00"", ""name"": ""fragil""}], ""timeWindow"": {""from"": ""2024-10-25T13:30:29.772Z"", ""to"": ""2024-10-25T14:24:29.772Z""}, ""type"": ""Shipment"", ""version"": 0}","76771","Shipment/6d74f3f0-820e-4bdd-85f0-1255e02304cd"
"c2426353-7276-4716-80c3-4b4d7113e78c","shipment.parcel.added","3","2024-11-26 09:00:04.981000 +00:00","application/json","[{""dimensions"": {""depth"": 0.5, ""height"": 20, ""width"": 30}, ""id"": ""01b15d06-2ba2-4a9a-a0ff-42d73d39e03e"", ""type"": ""Parcel"", ""weight"": 1}]","77790","Shipment/fd1fbbe2-19d6-4185-9567-2ba602846435"
"c24dcf34-c02b-4b3b-8158-77441cb4ece8","board.shipmentState.added","1","2024-11-27 20:03:28.337000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","2","Board/f1fe8c42-6645-48c7-9be0-b4b47eb5c548"
"c261040a-840b-4c30-9311-304e87d6413f","shipment.timewindow.set","3","2024-10-10 13:00:01.852000 +00:00","application/json","[{""from"": ""2024-10-10T09:00:55.970Z"", ""to"": ""2024-10-10T10:00:55.970Z""}]","516","Shipment/a2242d47-f8b0-49de-8e82-394df2bd1270"
"c285548c-4d91-40db-8a6d-0d80e9b374b0","board.tag.added","5","2024-11-03 13:40:53.150000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","77036","Board/7d7f91ee-e9d3-4f98-bf73-c388410c8654"
"c2c416f3-514e-4bb6-a789-7035390a2b7c","board.shipmentState.added","1","2024-11-17 09:26:53.348000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","77341","Board/7aba21f4-6ed9-4151-a3a9-c149cc2cf533"
"c2ec818f-54c7-4910-88fc-2a3ab5847d1c","shipment.order.set","5","2024-10-11 12:08:01.071000 +00:00","application/json","[{""customer"": {""name"": ""Jane Doeghghjhj""}, ""id"": ""b652be62-31db-4c67-8e77-8e970154c16d"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}]","635","Shipment/1095a202-dd56-443d-841f-984aa0f5ce02"
"c2fab046-6b86-4bfd-a29b-49c721bc7efd","shipment.order.set","2","2024-10-16 20:05:02.832000 +00:00","application/json","[{""customer"": {""name"": ""Jane Doe""}, ""id"": ""d0b23b68-d7a5-4a70-b091-b2b062bc3541"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}]","1187","Shipment/9679bdfd-cfcd-4557-bb1e-0d30d50b71aa"
"c30e59c1-0a8b-48bf-a3f1-fccc95a9b0d6","board.created","0","2024-11-23 10:53:57.047000 +00:00","application/json","{""date"": ""2024-11-23"", ""events"": [], ""id"": ""024b63f7-0e0f-4697-bd25-710e1072f836"", ""lanes"": [], ""name"": ""024b63f7"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","77474","Board/024b63f7-0e0f-4697-bd25-710e1072f836"
"c322d3c6-fb00-48cb-8d87-d17feadb0234","board.created","0","2024-10-16 20:03:59.300000 +00:00","application/json","{""date"": ""2024-10-16"", ""id"": ""fbdc08a5-6b82-4b4f-b647-a9f573aac2cf"", ""lanes"": [], ""name"": ""fbdc08a5"", ""shipmentStates"": [], ""tags"": [], ""type"": ""Board"", ""version"": 0}","1139","Board/fbdc08a5-6b82-4b4f-b647-a9f573aac2cf"
"c335c0a3-e4ce-4adf-9db3-c29c7ce27bfb","shipment.order.set","2","2024-10-16 20:56:45.436000 +00:00","application/json","[{""customer"": {""name"": ""Jane Doe""}, ""id"": ""15c6a4a1-7ec7-4198-999a-dd02e28851ef"", ""jobs"": [], ""shipments"": [], ""type"": ""Order""}]","76563","Shipment/0dea71ac-7b3c-49e5-9e23-5489d5042876"
"c338e5b5-2997-4fdf-acdc-312e394a5dd0","board.shipmentState.added","3","2024-11-28 20:14:14.131000 +00:00","application/json","[{""shipmentState"": ""done""}]","78058","Board/a5fb55ea-0dc5-411b-956b-5d2999902c84"
"c344ca12-2abf-4a43-b3e9-8e0b9d73837f","board.tag.added","5","2024-10-10 12:49:02.131000 +00:00","application/json","[{""tag"": {""color"": ""#00ff00"", ""name"": ""fragil""}}]","266","Board/75513ac9-ab44-4d35-8ff3-d0ea383f3981"
"c3880c92-d643-4c6b-9b62-8d469926119b","board.shipmentState.added","1","2024-10-16 20:03:07.743000 +00:00","application/json","[{""shipmentState"": ""prepare""}]","1107","Board/54b747d3-44e1-43ee-aa3d-3ccf23d07455"
